BioGuideID,GovTrackID,Congress_Session,Chamber,Committee_Code,Parent_Committee_Name,Subcommittee_Name,Role,Is_Subcommittee
S000033,400357,118,senate,SSBU,Senate Committee on the Budget,,Member,0
S000770,300093,118,senate,SSBU,Senate Committee on the Budget,,Member,0
S001217,412838,118,senate,SSBU,Senate Committee on the Budget,,Member,0
V000128,400415,118,senate,SSBU,Senate Committee on the Budget,,Member,0
W000779,300100,118,senate,SSBU,Senate Committee on the Budget,,Member,0
W000802,412247,118,senate,SSBU,Senate Committee on the Budget,,Chairman,0
W000805,412321,118,senate,SSBU,Senate Committee on the Budget,,Member,0
B001243,400032,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
B001277,412490,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
B001288,412598,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
C001056,300027,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
C001088,412390,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
C001095,412508,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
C001098,412573,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
D000563,300038,118,senate,SSJU,Senate Committee on the Judiciary,,Chairman,0
G000359,300047,118,senate,SSJU,Senate Committee on the Judiciary,,Ranking Member,0
G000386,300048,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
H001042,412200,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
H001089,412840,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
K000367,412242,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
K000393,412679,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
L000577,412495,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
O000174,456857,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
P000145,456856,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
S001150,400361,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
T000476,412668,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
W000800,412239,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
W000802,412247,118,senate,SSJU,Senate Committee on the Judiciary,,Member,0
B001243,400032,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
B001243,400032,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
B001243,400032,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Member,1
B001243,400032,118,senate,SSJU-27,Senate Committee on the Judiciary,Human Rights and the Law Subcommittee,Ranking Member,1
B001243,400032,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
B001277,412490,118,senate,SSJU-21,Senate Committee on the Judiciary,the Constitution Subcommittee,Member,1
B001277,412490,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
B001277,412490,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
B001277,412490,118,senate,SSJU-27,Senate Committee on the Judiciary,Human Rights and the Law Subcommittee,Member,1
B001277,412490,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Chairman,1
B001288,412598,118,senate,SSJU-21,Senate Committee on the Judiciary,the Constitution Subcommittee,Member,1
B001288,412598,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Chairman,1
B001288,412598,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
B001288,412598,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
B001288,412598,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
C001056,300027,118,senate,SSJU-21,Senate Committee on the Judiciary,the Constitution Subcommittee,Member,1
C001056,300027,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
C001056,300027,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Ranking Member,1
C001056,300027,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Member,1
C001056,300027,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
C001088,412390,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
C001088,412390,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
C001088,412390,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
C001088,412390,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Chairman,1
C001088,412390,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
C001095,412508,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Ranking Member,1
C001095,412508,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
C001095,412508,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
C001095,412508,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Member,1
C001098,412573,118,senate,SSJU-21,Senate Committee on the Judiciary,the Constitution Subcommittee,Ranking Member,1
C001098,412573,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
C001098,412573,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
C001098,412573,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
G000386,300048,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
G000386,300048,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
G000386,300048,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
G000386,300048,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
H001042,412200,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
H001042,412200,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
H001042,412200,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
H001042,412200,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Member,1
H001042,412200,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
H001089,412840,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
H001089,412840,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
H001089,412840,118,senate,SSJU-27,Senate Committee on the Judiciary,Human Rights and the Law Subcommittee,Member,1
H001089,412840,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Ranking Member,1
K000367,412242,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
K000367,412242,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Chairman,1
K000367,412242,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
K000367,412242,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
K000393,412679,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
K000393,412679,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Ranking Member,1
K000393,412679,118,senate,SSJU-27,Senate Committee on the Judiciary,Human Rights and the Law Subcommittee,Member,1
K000393,412679,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
L000577,412495,118,senate,SSJU-21,Senate Committee on the Judiciary,the Constitution Subcommittee,Member,1
L000577,412495,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
L000577,412495,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Ranking Member,1
L000577,412495,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
L000577,412495,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
O000174,456857,118,senate,SSJU-21,Senate Committee on the Judiciary,the Constitution Subcommittee,Member,1
O000174,456857,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
O000174,456857,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Member,1
O000174,456857,118,senate,SSJU-27,Senate Committee on the Judiciary,Human Rights and the Law Subcommittee,Chairman,1
O000174,456857,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
P000145,456856,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
P000145,456856,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Chairman,1
P000145,456856,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
P000145,456856,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Member,1
P000145,456856,118,senate,SSJU-28,Senate Committee on the Judiciary,"Privacy, Technology, and the Law Subcommittee",Member,1
T000476,412668,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
T000476,412668,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
T000476,412668,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
T000476,412668,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Ranking Member,1
W000800,412239,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
W000800,412239,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
W000800,412239,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Member,1
W000800,412239,118,senate,SSJU-26,Senate Committee on the Judiciary,Intellectual Property Subcommittee,Member,1
W000800,412239,118,senate,SSJU-27,Senate Committee on the Judiciary,Human Rights and the Law Subcommittee,Member,1
W000802,412247,118,senate,SSJU-22,Senate Committee on the Judiciary,Criminal Justice and Counterterrorism Subcommittee,Member,1
W000802,412247,118,senate,SSJU-01,Senate Committee on the Judiciary,"Competition Policy, Antitrust, and Consumer Rights Subcommittee",Member,1
W000802,412247,118,senate,SSJU-04,Senate Committee on the Judiciary,"Immigration, Citizenship, and Border Safety Subcommittee",Member,1
W000802,412247,118,senate,SSJU-25,Senate Committee on the Judiciary,"Federal Courts, Oversight, Agency Action, and Federal Rights Subcommittee",Chairman,1
C001088,412390,118,senate,SLET,Senate Select Committee on Ethics,,Chairman,0
F000463,412556,118,senate,SLET,Senate Select Committee on Ethics,,Member,0
L000575,412464,118,senate,SLET,Senate Select Committee on Ethics,,Vice Chairman,0
R000584,412322,118,senate,SLET,Senate Select Committee on Ethics,,Member,0
S001181,412323,118,senate,SLET,Senate Select Committee on Ethics,,Member,0
S001194,412507,118,senate,SLET,Senate Select Committee on Ethics,,Member,0
B001267,412330,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
C001035,300025,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
C001056,300027,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
C001070,412246,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
C001095,412508,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
G000555,412223,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
H001046,412281,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
K000377,456794,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
K000383,412545,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
L000575,412464,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
M000355,300072,118,senate,SLIN,Senate Select Committee on Intelligence,,Ex Officio,0
M000934,400284,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
O000174,456857,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
R000122,300081,118,senate,SLIN,Senate Select Committee on Intelligence,,Ex Officio,0
R000584,412322,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
R000595,412491,118,senate,SLIN,Senate Select Committee on Intelligence,,Vice Chairman,0
R000605,412669,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
S000148,300087,118,senate,SLIN,Senate Select Committee on Intelligence,,Ex Officio,0
W000437,400432,118,senate,SLIN,Senate Select Committee on Intelligence,,Ex Officio,0
W000779,300100,118,senate,SLIN,Senate Select Committee on Intelligence,,Member,0
W000805,412321,118,senate,SLIN,Senate Select Committee on Intelligence,,Chairman,0
B001277,412490,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
B001310,412839,118,senate,SPAG,Senate Special Committee on Aging,,Ranking Member,0
C001070,412246,118,senate,SPAG,Senate Special Committee on Aging,,Chairman,0
F000479,456877,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
G000555,412223,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
K000377,456794,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
R000595,412491,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
R000618,456952,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
S001184,412471,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
S001217,412838,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
V000137,456876,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
W000790,456858,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
W000817,412542,118,senate,SPAG,Senate Special Committee on Aging,,Member,0
B001277,412490,118,senate,SCNC,United States Senate Caucus on International Narcotics Control,,Member,0
C001056,300027,118,senate,SCNC,United States Senate Caucus on International Narcotics Control,,Member,0
G000386,300048,118,senate,SCNC,United States Senate Caucus on International Narcotics Control,,Vice Chairman,0
H001076,412680,118,senate,SCNC,United States Senate Caucus on International Narcotics Control,,Member,0
L000570,412293,118,senate,SCNC,United States Senate Caucus on International Narcotics Control,,Member,0
R000584,412322,118,senate,SCNC,United States Senate Caucus on International Narcotics Control,,Member,0
W000802,412247,118,senate,SCNC,United States Senate Caucus on International Narcotics Control,,Chairman,0
B001236,400040,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Member,0
B001319,456874,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Member,0
F000479,456877,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Member,0
G000574,412612,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Member,0
R000605,412669,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Member,0
S001181,412323,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Member,0
T000476,412668,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Member,0
W000437,400432,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Cochairman,0
W000802,412247,119,joint,JCSE,Commission on Security and Cooperation in Europe,,Member,0
A000370,412607,119,house,HSAG,House Committee on Agriculture,,Member,0
B001295,412629,119,house,HSAG,House Committee on Agriculture,,Member,0
B001298,412713,119,house,HSAG,House Committee on Agriculture,,Member,0
B001307,412777,119,house,HSAG,House Committee on Agriculture,,Member,0
B001313,456863,119,house,HSAG,House Committee on Agriculture,,Member,0
B001315,456901,119,house,HSAG,House Committee on Agriculture,,Member,0
B001327,457018,119,house,HSAG,House Committee on Agriculture,,Member,0
C001039,456806,119,house,HSAG,House Committee on Agriculture,,Member,0
C001059,400618,119,house,HSAG,House Committee on Agriculture,,Member,0
C001087,412400,119,house,HSAG,House Committee on Agriculture,,Member,0
C001112,412686,119,house,HSAG,House Committee on Agriculture,,Member,0
C001119,412789,119,house,HSAG,House Committee on Agriculture,,Ranking Member,0
D000230,456912,119,house,HSAG,House Committee on Agriculture,,Member,0
D000594,456943,119,house,HSAG,House Committee on Agriculture,,Member,0
D000616,412477,119,house,HSAG,House Committee on Agriculture,,Member,0
D000629,412780,119,house,HSAG,House Committee on Agriculture,,Member,0
F000446,456818,119,house,HSAG,House Committee on Agriculture,,Member,0
F000475,456869,119,house,HSAG,House Committee on Agriculture,,Member,0
F000481,456971,119,house,HSAG,House Committee on Agriculture,,Member,0
G000605,456975,119,house,HSAG,House Committee on Agriculture,,Member,0
H001081,412763,119,house,HSAG,House Committee on Agriculture,,Member,0
H001102,457002,119,house,HSAG,House Committee on Agriculture,,Member,0
J000301,412816,119,house,HSAG,House Committee on Agriculture,,Member,0
J000304,456847,119,house,HSAG,House Committee on Agriculture,,Member,0
J000309,456899,119,house,HSAG,House Committee on Agriculture,,Member,0
K000388,412673,119,house,HSAG,House Committee on Agriculture,,Member,0
L000491,400247,119,house,HSAG,House Committee on Agriculture,,Member,0
M000312,400263,119,house,HSAG,House Committee on Agriculture,,Member,0
M000871,456823,119,house,HSAG,House Committee on Agriculture,,Member,0
M001211,456820,119,house,HSAG,House Committee on Agriculture,,Member,0
M001212,456800,119,house,HSAG,House Committee on Agriculture,,Member,0
M001231,457013,119,house,HSAG,House Committee on Agriculture,,Member,0
M001232,456993,119,house,HSAG,House Committee on Agriculture,,Member,0
M001233,456989,119,house,HSAG,House Committee on Agriculture,,Member,0
M001237,456995,119,house,HSAG,House Committee on Agriculture,,Member,0
N000189,412660,119,house,HSAG,House Committee on Agriculture,,Member,0
N000193,456898,119,house,HSAG,House Committee on Agriculture,,Member,0
P000597,412307,119,house,HSAG,House Committee on Agriculture,,Member,0
R000603,412641,119,house,HSAG,House Committee on Agriculture,,Member,0
R000612,412818,119,house,HSAG,House Committee on Agriculture,,Member,0
R000622,457012,119,house,HSAG,House Committee on Agriculture,,Member,0
S001157,400363,119,house,HSAG,House Committee on Agriculture,,Member,0
S001189,412417,119,house,HSAG,House Committee on Agriculture,,Vice Chair,0
S001225,456902,119,house,HSAG,House Committee on Agriculture,,Member,0
S001226,456934,119,house,HSAG,House Committee on Agriculture,,Member,0
T000467,412317,119,house,HSAG,House Committee on Agriculture,,Chair,0
T000487,456897,119,house,HSAG,House Committee on Agriculture,,Member,0
T000488,456908,119,house,HSAG,House Committee on Agriculture,,Member,0
T000490,457014,119,house,HSAG,House Committee on Agriculture,,Member,0
V000135,456950,119,house,HSAG,House Committee on Agriculture,,Member,0
V000136,456919,119,house,HSAG,House Committee on Agriculture,,Member,0
V000138,457027,119,house,HSAG,House Committee on Agriculture,,Member,0
W000829,456963,119,house,HSAG,House Committee on Agriculture,,Member,0
A000370,412607,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
A000370,412607,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
B001295,412629,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
B001298,412713,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
B001298,412713,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
B001307,412777,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
B001307,412777,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
B001307,412777,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Vice Chair,1
B001307,412777,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
B001313,456863,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
B001313,456863,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
B001315,456901,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
B001315,456901,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
B001315,456901,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
B001327,457018,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
B001327,457018,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
C001039,456806,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
C001059,400618,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
C001059,400618,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Ranking Member,1
C001087,412400,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
D000230,456912,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Ranking Member,1
D000230,456912,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
D000230,456912,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
D000594,456943,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
D000594,456943,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Vice Chair,1
D000616,412477,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
D000616,412477,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
D000629,412780,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Ranking Member,1
D000629,412780,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
F000446,456818,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
F000446,456818,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
F000475,456869,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
F000475,456869,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
F000475,456869,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
F000475,456869,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Chairman,1
F000481,456971,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
F000481,456971,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
G000605,456975,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
G000605,456975,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
G000605,456975,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
H001081,412763,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
H001081,412763,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Ranking Member,1
H001102,457002,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
H001102,457002,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
H001102,457002,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
J000301,412816,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Chairman,1
J000301,412816,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
J000304,456847,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
J000304,456847,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
J000309,456899,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
J000309,456899,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
K000388,412673,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
K000388,412673,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
L000491,400247,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
L000491,400247,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Chairman,1
L000491,400247,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
M000312,400263,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
M000871,456823,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
M000871,456823,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Chairman,1
M000871,456823,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
M001211,456820,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
M001211,456820,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
M001211,456820,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
M001211,456820,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
M001212,456800,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Vice Chair,1
M001212,456800,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
